,dog,cat,elephant,lion,tiger,dolphin,panda,giraffe,butterfly,squirrel
298,3.5,7.5,7.0,12.5,10.0,7.5,10.0,12.0,12.5,9.5
299,1.0,5.0,3.5,10.0,6.5,5.0,7.5,9.0,9.5,6.5
300,0.5,1.5,3.0,9.5,7.5,0.5,5.0,7.0,6.0,5.0
301,-0.5,2.5,1.5,8.0,6.5,1.5,5.0,7.0,7.5,6.0
302,-0.5,3.5,2.0,9.5,7.0,3.5,5.5,8.5,9.0,7.0
303,-0.5,3.0,2.0,10.0,7.5,2.0,5.0,7.0,9.0,6.0
304,3.5,5.5,6.5,12.5,10.0,6.5,8.5,11.5,11.0,9.5
305,0.0,3.0,4.0,12.0,9.0,6.0,6.0,9.0,10.0,6.5
306,1.0,4.5,3.5,11.0,9.0,3.0,7.0,9.0,10.5,7.0
307,1.5,5.0,4.0,11.5,9.0,4.5,7.0,10.0,11.0,7.5
308,-1.0,3.0,3.5,10.0,7.0,1.0,4.0,7.5,7.5,5.5
309,2.5,6.0,4.5,12.0,9.5,5.0,8.0,10.0,11.0,7.5
310,-0.5,2.0,2.5,9.0,7.0,2.0,5.5,8.0,7.5,5.0
311,4.5,7.0,8.0,14.0,10.5,9.0,10.0,13.0,13.0,13.5
312,3.0,5.0,5.0,13.0,9.5,5.0,8.5,10.5,10.5,10.0
313,1.0,4.5,3.5,11.5,9.0,3.5,6.5,8.0,9.5,7.5
314,-5.5,-4.5,-1.5,2.5,-1.0,-2.0,-1.0,3.0,4.0,1.5
315,0.0,3.0,1.5,9.0,7.5,1.5,5.0,8.0,9.0,6.5
316,2.5,5.0,4.5,12.0,9.0,5.5,7.0,10.5,11.0,8.0
317,0.5,3.5,2.0,9.5,7.5,2.5,6.0,8.5,9.5,7.0
318,4.0,8.0,7.5,14.5,12.0,7.0,10.0,13.0,13.0,10.5
319,3.0,6.5,5.5,12.5,10.5,6.0,9.5,11.5,12.0,9.0
320,5.5,8.0,8.5,14.5,13.0,9.0,12.0,14.5,13.0,12.0
321,0.5,3.5,3.0,10.5,8.0,4.5,6.5,9.5,9.0,7.5
322,5.0,8.0,7.0,15.0,12.0,9.0,10.5,13.5,14.0,12.5
323,0.5,4.0,3.0,11.5,8.5,3.5,7.0,8.5,8.5,7.5
324,3.0,6.0,5.0,11.5,9.5,4.0,7.0,11.0,11.0,10.5
325,2.5,4.5,4.5,11.5,9.0,5.0,7.5,10.0,10.0,9.0
326,1.0,4.0,3.0,11.0,8.0,3.5,7.0,9.5,9.5,7.5
327,1.0,5.0,2.5,11.5,8.5,4.0,6.5,9.5,10.5,8.0
328,2.5,6.0,5.5,13.0,9.5,5.5,8.5,11.0,10.5,9.5
329,0.5,4.5,3.0,11.0,8.0,3.5,6.5,9.0,8.5,7.0
330,-0.5,2.5,1.5,9.5,6.5,2.0,5.0,8.0,9.0,5.0
331,0.0,3.0,2.5,11.0,7.0,2.5,5.5,8.0,8.5,5.5
332,1.5,5.0,4.0,12.5,8.5,4.5,7.5,10.0,10.5,7.5
333,-1.5,4.0,2.0,11.5,7.0,2.0,5.5,5.5,11.5,5.5
334,1.5,4.0,4.0,12.0,7.5,4.0,6.5,10.0,10.0,6.5
335,0.5,4.0,3.0,11.5,7.5,3.5,6.0,9.0,9.5,6.0
336,1.5,4.5,3.5,12.0,8.0,3.0,7.0,9.5,11.0,8.0
337,1.5,5.0,3.0,12.0,8.0,4.0,7.0,10.0,11.0,7.5
338,2.5,6.5,6.0,13.5,9.5,5.0,8.5,12.0,12.0,8.5
339,3.5,7.0,5.5,14.0,10.0,6.5,9.5,11.5,12.0,9.0
340,-0.5,0.5,3.0,8.5,5.0,2.0,4.0,9.5,7.0,4.5
341,1.0,3.5,4.0,10.5,7.5,3.5,6.0,10.0,8.5,6.5
342,2.0,5.0,4.5,12.0,9.0,4.0,7.5,11.0,10.5,7.5
343,7.0,9.5,11.0,16.0,12.5,9.5,11.5,14.0,15.5,12.5
344,2.0,4.0,6.0,12.5,8.0,4.5,7.0,11.5,9.5,7.0
345,0.0,2.5,3.0,10.0,7.0,2.0,5.0,9.0,8.5,5.5
346,1.5,3.5,4.5,12.0,8.0,4.0,6.5,10.5,9.5,6.5
347,-1.0,2.0,1.5,9.5,6.5,1.5,4.5,8.5,8.0,4.5
348,1.0,4.0,5.0,12.0,8.5,3.0,6.5,10.0,9.5,6.5
349,1.0,4.0,4.5,11.0,8.0,4.0,6.5,10.0,9.0,6.0
350,-3.5,-2.5,-1.5,5.5,2.5,-2.0,2.0,5.0,4.5,1.5
351,-1.5,1.5,1.0,8.5,6.5,0.5,4.0,7.0,7.5,6.0
352,2.0,4.5,5.0,12.5,9.0,4.5,8.0,10.5,10.0,8.0
353,1.0,4.5,4.0,12.0,8.5,3.5,7.0,9.0,10.0,7.5
354,0.5,3.0,4.0,10.5,7.5,2.5,5.5,9.5,9.0,6.5
355,-3.0,0.5,1.0,8.5,5.5,1.5,3.5,6.0,7.5,4.0
356,2.0,4.5,5.0,13.0,9.0,5.0,7.5,10.5,10.5,7.5
357,-2.0,2.5,0.5,10.0,7.5,0.0,3.0,6.0,8.5,5.5
358,0.5,4.0,4.0,11.5,8.0,4.0,6.0,8.5,9.5,6.5
359,1.5,5.0,5.0,12.0,9.0,4.5,8.0,10.5,10.5,7.5
360,4.0,5.5,3.5,10.5,9.5,5.5,8.0,11.5,12.5,10.0
361,-1.5,-0.5,0.0,5.5,3.5,0.0,2.0,5.0,6.0,4.5
362,3.0,5.0,6.0,13.0,10.0,6.0,9.0,12.0,12.0,9.5
363,0.5,3.5,3.0,11.0,7.5,3.0,6.0,8.0,9.5,6.5
364,2.0,3.5,4.0,11.0,7.0,3.5,6.5,10.0,9.0,7.0
365,-1.0,3.0,0.0,7.0,5.5,1.0,3.5,7.0,8.0,6.5
366,-5.5,-1.0,-2.5,5.0,2.0,-2.5,1.0,4.5,5.0,2.5
367,-1.0,1.5,1.5,9.0,5.5,1.5,4.5,8.0,7.5,4.5
368,4.0,8.0,8.0,16.0,11.5,7.0,11.0,12.5,12.5,9.5
369,1.5,6.0,4.0,11.5,8.5,5.0,6.5,10.0,13.0,7.5
370,-1.0,0.5,1.5,8.5,5.5,0.5,4.5,9.0,7.0,3.5
371,-1.0,1.5,1.5,9.5,6.5,1.0,4.5,8.5,8.0,4.5
372,0.5,3.0,3.0,10.5,7.5,2.0,6.0,10.0,9.0,6.0
373,-1.0,1.5,1.0,9.5,6.0,0.5,4.0,8.0,7.5,4.0
374,0.0,2.0,3.5,10.5,7.0,2.0,5.0,10.0,8.5,5.0
375,0.0,1.5,2.5,10.0,7.0,1.5,4.5,8.5,9.0,5.5
376,2.0,4.0,4.5,12.5,9.0,4.0,7.0,11.0,11.0,7.0
377,-1.0,2.0,1.5,10.0,6.5,1.5,4.5,8.5,9.5,5.0
378,3.0,6.5,6.0,13.0,10.5,4.5,9.0,12.5,13.0,9.5
379,-0.5,2.0,2.0,9.5,6.5,1.5,4.5,9.0,8.0,4.5
380,2.0,4.5,6.0,13.0,9.0,5.0,8.5,11.5,11.0,8.0
381,1.5,5.0,5.0,12.0,9.0,4.0,8.0,10.5,10.5,8.0
382,4.0,7.0,8.0,15.0,11.5,7.0,11.0,14.0,13.5,10.5
383,3.5,6.5,7.0,15.0,11.0,6.0,9.5,11.5,12.0,9.5
384,5.0,7.5,8.5,14.5,12.0,7.0,10.5,13.0,14.0,12.5
385,2.5,5.0,6.0,12.5,9.5,5.5,8.0,11.0,11.5,8.5
386,4.0,6.5,7.0,14.0,11.0,6.5,10.0,12.5,13.0,10.0
387,3.0,6.5,5.5,13.5,10.0,4.5,8.5,11.5,12.5,9.0
388,5.0,8.5,9.0,15.5,11.0,7.5,11.5,13.0,13.5,10.5
389,2.5,6.0,6.0,12.5,9.0,5.5,8.5,11.0,10.5,8.0
390,0.5,2.0,2.5,9.5,6.5,2.5,6.0,9.0,8.0,4.5
391,1.5,3.5,4.0,11.0,8.0,4.0,7.0,9.5,9.0,6.5
392,4.5,5.5,6.0,13.0,9.0,6.5,8.5,11.5,11.5,10.0
393,0.0,3.0,2.0,10.5,6.5,2.5,5.5,8.0,8.0,5.0
394,0.0,2.0,3.0,9.5,6.0,3.0,5.0,9.0,7.5,4.5
395,0.0,2.5,3.0,10.0,7.0,3.5,6.0,9.0,8.5,4.5
396,1.0,3.5,3.0,10.5,7.0,3.0,6.0,8.5,10.0,5.5
397,-1.5,0.5,0.5,8.5,5.0,1.5,4.0,7.0,6.5,3.0
398,1.0,3.5,4.0,10.5,7.0,4.0,7.0,9.0,8.5,5.0
399,-1.0,1.5,1.5,8.5,4.5,2.0,5.5,7.0,6.0,3.0
400,-2.5,-0.5,1.5,7.5,3.5,-1.5,3.5,6.5,4.5,3.0
401,-1.0,1.0,3.5,11.0,6.0,2.5,6.0,9.0,7.0,6.5
402,3.0,6.0,7.0,14.0,11.0,7.0,10.5,13.5,12.5,10.5
403,3.0,5.5,6.0,13.0,9.5,5.5,9.5,11.5,11.0,9.0
404,8.5,10.0,11.5,16.5,12.0,10.5,16.0,15.5,17.0,14.0
405,0.0,2.0,3.5,10.5,8.0,3.0,6.5,9.5,9.5,8.0
406,3.0,6.0,7.5,15.0,11.0,7.5,10.5,13.0,13.0,10.0
407,1.5,4.0,5.5,13.5,10.0,5.5,8.0,12.0,12.0,9.0
408,2.0,5.5,6.5,13.5,10.5,6.0,9.0,11.0,12.0,9.5
409,3.0,6.5,6.5,13.5,10.5,7.5,8.0,11.5,11.0,9.0
410,-3.0,-0.5,2.0,8.0,5.0,0.0,4.0,6.5,6.0,4.5
411,2.0,4.5,8.0,13.5,9.0,5.5,9.5,12.5,12.5,10.5
412,4.5,6.5,8.5,15.5,11.5,8.0,11.5,13.5,12.0,13.0
413,1.5,5.0,5.5,12.5,9.5,4.5,8.5,10.5,10.0,8.5
414,4.0,6.5,8.5,14.5,11.0,7.5,10.0,14.0,14.0,11.5
415,3.0,6.5,8.0,14.5,11.5,8.0,10.5,13.5,12.5,11.5
416,4.0,7.0,8.5,16.0,12.0,7.5,11.5,14.0,13.0,12.0
417,4.0,7.0,6.5,14.5,11.0,7.0,9.5,13.5,15.0,11.5
418,-0.5,4.5,3.5,10.0,6.5,3.5,7.0,9.0,8.5,8.5
419,2.5,5.0,7.0,14.0,9.5,5.5,9.0,13.0,10.0,9.5
420,-3.5,-2.5,-1.5,6.0,1.5,-2.5,3.5,4.5,5.5,4.5
421,0.0,2.5,4.0,10.0,7.0,4.5,7.0,10.5,8.5,7.5
422,0.0,2.5,3.5,10.5,7.5,5.0,7.0,10.5,10.5,8.0
423,3.0,5.5,5.5,13.5,10.5,6.0,9.5,12.0,12.0,9.5
424,1.5,3.0,5.5,12.5,8.0,5.0,7.5,11.5,9.5,8.5
425,1.5,3.0,4.5,10.5,8.0,5.0,7.5,10.5,9.5,8.5
426,0.5,3.0,3.5,10.5,7.5,4.0,7.0,10.5,10.0,7.0
427,2.0,4.5,5.0,13.0,9.5,6.0,8.0,11.5,11.5,8.5
428,2.5,6.0,6.0,12.5,9.0,6.5,9.0,11.5,12.0,10.0
429,3.0,6.0,6.5,13.0,10.0,6.5,10.0,12.5,11.5,10.0
430,-1.5,1.0,2.0,9.5,6.0,1.5,4.5,8.5,6.5,4.5
431,0.5,3.5,4.0,11.5,8.0,3.5,6.5,10.0,8.5,6.5
432,2.0,3.5,3.5,10.0,7.5,4.0,5.5,9.5,10.5,8.5
433,1.0,4.0,3.5,12.0,7.5,3.5,6.0,9.5,9.5,7.0
434,1.5,4.0,5.5,13.0,8.5,4.5,7.0,11.0,10.0,7.5
435,2.0,5.0,5.0,12.5,9.5,5.0,7.5,11.5,10.5,8.5
436,3.5,6.0,7.0,15.0,10.5,7.0,8.5,13.0,12.0,9.0
437,3.0,5.5,5.0,14.0,10.0,5.5,8.0,12.0,11.5,8.5
438,3.0,6.5,7.0,14.5,10.5,6.5,9.0,12.5,12.0,9.5
439,2.0,5.0,5.0,13.0,9.0,5.5,7.5,11.5,10.0,8.0
440,7.0,7.5,10.5,15.0,11.0,11.0,11.0,15.0,14.5,12.5
441,3.5,6.0,7.0,12.5,9.5,5.5,9.0,12.5,13.0,11.0
442,3.5,7.5,8.0,15.0,10.0,7.5,10.0,12.0,12.0,9.5
443,4.0,7.0,8.0,15.5,11.5,8.0,10.5,13.5,13.5,11.0
444,3.0,6.5,8.5,15.5,9.5,6.5,9.5,12.0,15.0,9.5
445,6.5,9.0,11.0,18.0,14.0,10.5,12.5,16.5,15.5,13.5
446,7.0,10.0,11.5,19.0,14.0,10.5,13.0,17.0,16.5,13.5
447,6.0,9.0,9.5,17.0,13.0,9.0,11.5,15.5,16.5,13.0
448,5.5,7.5,9.0,17.0,11.5,8.0,11.5,12.5,13.0,11.5
449,6.5,9.5,11.0,17.5,13.5,10.0,12.5,16.0,15.0,13.0
450,0.0,1.5,3.0,9.5,7.0,1.0,5.0,9.0,8.5,6.5
451,3.0,4.0,4.0,9.0,6.5,3.0,5.0,10.5,10.0,7.5
452,4.0,7.0,8.0,15.0,12.0,7.5,10.5,14.0,13.5,11.5
453,3.0,6.0,6.5,13.5,10.5,5.5,8.5,11.5,11.5,10.0
454,3.0,5.5,8.5,14.5,11.0,7.5,8.5,13.0,12.5,10.5
455,4.5,7.5,9.5,16.0,13.5,8.5,11.5,14.5,15.0,12.5
456,5.0,7.5,8.0,15.5,12.0,8.0,10.0,13.5,14.0,11.0
457,4.0,6.5,7.5,15.0,11.5,7.0,10.0,13.5,13.5,11.0
458,7.5,11.5,12.5,20.0,17.0,12.5,13.5,17.5,17.5,14.5
459,5.5,9.0,9.5,17.0,14.0,9.0,11.5,15.5,15.0,13.0
460,2.0,4.0,6.5,13.5,10.0,5.0,8.5,12.0,11.0,8.5
461,2.5,5.0,7.0,13.5,10.0,6.0,8.5,12.5,12.0,9.5
462,3.5,6.0,7.0,14.0,11.0,6.5,9.5,13.5,13.5,10.0
463,3.5,6.0,7.0,14.5,11.0,6.5,9.5,13.0,12.5,9.5
464,4.0,6.0,9.0,16.0,11.5,8.0,10.5,13.5,13.0,10.5
465,2.5,5.5,6.5,14.0,10.5,6.0,9.0,13.0,12.5,9.5
466,4.5,7.5,8.5,16.0,11.5,7.5,11.0,14.5,14.5,11.0
467,4.0,7.0,7.5,15.5,11.5,7.5,10.0,14.5,13.5,10.5
468,6.5,9.5,10.0,17.5,13.5,9.5,12.5,16.0,15.5,13.0
469,3.5,6.5,7.5,15.0,11.0,6.5,10.0,13.5,12.5,9.5
470,-0.5,1.0,2.5,10.5,7.0,2.0,4.5,9.5,8.5,5.5
471,1.0,4.0,4.5,12.5,9.0,3.5,7.0,11.0,10.5,8.0
472,3.0,5.0,6.0,14.5,10.5,6.0,8.5,12.5,12.0,9.5
473,1.5,4.5,5.0,13.0,9.5,4.5,7.0,11.5,11.0,8.0
474,3.5,6.5,7.5,15.5,11.5,6.5,9.0,14.0,14.5,10.0
475,5.0,7.0,8.5,16.0,12.5,7.5,10.0,14.5,14.5,11.5
476,4.0,6.0,6.5,15.5,11.5,6.0,8.5,13.0,13.5,10.0
477,3.0,7.0,6.0,14.5,11.0,5.5,8.5,13.0,14.5,10.5
478,5.5,8.5,9.0,17.5,13.0,8.5,11.0,15.0,15.0,12.0
479,1.0,4.0,4.5,13.0,9.5,4.0,6.5,11.0,10.5,7.5
480,0.0,3.0,3.5,11.0,8.5,2.5,6.5,9.0,9.5,7.0
481,2.0,5.0,7.0,13.5,10.0,5.5,8.5,11.0,11.0,9.5
482,4.5,7.5,8.5,15.5,12.5,8.5,11.0,14.0,14.0,11.5
483,2.0,5.5,5.5,13.5,10.0,4.5,8.0,10.5,11.0,8.5
484,-1.0,1.0,2.0,7.5,4.0,2.0,3.5,6.0,8.5,7.5
485,3.5,6.5,7.5,14.5,12.0,7.0,9.5,12.5,12.5,10.5
486,8.5,11.5,11.5,18.0,16.0,10.5,14.0,16.0,18.5,16.0
487,3.5,7.0,7.0,15.0,11.5,7.0,9.5,12.5,13.0,10.5
488,5.5,9.5,9.5,18.0,13.5,9.5,12.0,14.0,15.5,12.0
489,3.0,7.0,7.0,14.5,10.5,7.0,9.5,12.0,12.0,9.5
490,-1.5,-1.0,0.5,7.0,4.0,-0.5,3.0,5.5,5.0,3.0
491,1.0,3.5,4.5,12.0,8.5,4.0,7.5,10.0,9.5,7.0
492,1.0,3.0,3.5,11.0,8.0,3.5,7.0,9.5,9.0,6.5
493,1.5,4.0,4.0,12.0,9.0,4.0,7.5,9.5,9.0,7.0
494,1.0,3.0,4.5,11.5,7.5,4.0,6.5,9.5,9.5,6.0
495,1.0,3.5,3.5,11.0,8.5,3.0,7.0,9.5,9.5,7.0
496,2.5,4.0,5.0,13.0,9.0,4.5,7.5,10.0,10.5,7.5
497,0.5,3.5,3.0,11.5,8.0,3.5,6.5,9.0,9.5,6.0
498,2.0,4.5,5.5,12.5,9.0,4.5,8.0,10.5,10.5,7.5
499,0.5,3.5,3.5,11.0,7.0,3.5,7.0,9.0,8.5,5.5
500,0.0,0.0,2.0,9.5,6.5,0.5,6.5,7.0,7.5,5.0
501,4.5,6.5,7.5,14.0,12.0,6.5,11.0,12.5,13.5,11.5
502,7.5,9.5,9.5,17.0,15.0,11.0,13.5,15.0,18.0,14.0
503,2.5,4.0,4.5,12.5,10.5,5.5,9.0,9.0,11.5,9.5
504,1.0,3.5,4.5,10.0,8.0,3.0,6.5,10.0,11.5,9.5
505,4.0,6.0,8.0,15.0,12.5,7.5,11.0,12.5,14.0,10.5
506,7.0,8.5,10.0,17.5,15.0,10.0,13.0,15.0,16.0,13.0
507,3.5,5.5,6.5,14.5,12.0,7.0,9.5,12.0,13.5,10.5
508,7.0,9.0,10.5,18.0,15.0,10.0,13.0,14.0,16.0,13.0
509,7.0,9.5,10.0,17.0,15.5,10.0,13.5,15.0,15.5,13.0
510,3.0,5.0,7.5,13.5,12.0,6.0,10.5,11.5,12.5,11.0
511,3.0,5.5,8.0,13.0,11.0,6.5,10.5,11.5,13.5,11.5
512,0.5,0.5,-1.0,5.5,5.5,1.5,4.0,3.0,5.5,6.0
513,2.0,5.0,4.0,11.5,10.5,4.0,8.5,9.0,11.0,10.0
514,5.5,7.5,9.5,16.0,14.0,9.0,12.0,14.5,15.0,12.5
515,5.0,7.5,8.5,15.5,13.5,9.0,12.5,13.5,15.0,13.0
516,7.0,9.0,10.0,17.5,14.5,9.5,13.0,15.0,16.0,14.0
517,5.0,7.5,8.5,15.5,13.5,8.5,11.5,14.0,15.0,12.5
518,7.0,10.5,11.5,18.5,16.5,11.5,14.5,16.0,16.5,15.5
519,6.0,9.0,10.0,16.5,15.0,10.0,13.5,15.0,15.5,13.5
520,2.0,3.0,4.5,11.5,9.0,6.0,10.5,9.5,11.5,8.5
521,1.5,4.5,5.5,12.0,10.0,6.5,8.5,10.5,11.0,10.0
522,5.0,8.0,8.0,15.0,13.5,9.0,11.5,14.0,16.5,13.5
523,3.5,5.5,6.5,14.5,12.0,7.0,10.0,12.0,12.5,11.0
524,4.0,5.5,7.5,15.0,12.0,7.5,9.5,12.5,12.5,11.0
525,3.5,5.5,6.0,12.5,10.5,6.5,8.5,11.0,12.0,12.5
526,4.0,6.5,7.0,15.0,12.5,7.0,10.0,12.5,13.5,11.5
527,2.0,4.5,4.5,12.5,10.5,5.0,8.0,10.5,11.5,10.0
528,6.5,7.5,9.0,14.5,11.5,11.0,10.0,13.5,16.0,13.0
529,-1.0,2.0,3.0,10.0,7.5,2.5,6.5,8.0,8.5,8.0
530,0.0,2.0,3.0,11.0,8.5,2.5,6.5,9.0,8.5,7.0
531,1.5,3.5,4.5,13.0,9.5,3.5,8.0,9.5,10.0,8.0
532,4.0,6.5,7.0,15.5,12.5,7.5,10.5,12.5,13.0,11.0
533,2.5,5.5,5.0,14.0,11.0,5.5,9.0,10.5,11.5,9.0
534,3.5,6.0,7.0,14.0,11.5,6.0,9.5,12.0,12.5,9.5
535,2.5,5.5,6.0,14.0,11.5,6.0,9.5,11.5,12.0,9.5
536,3.5,5.5,6.0,14.5,11.5,6.5,9.5,11.5,12.0,10.0
537,3.0,5.5,6.0,14.0,11.5,6.0,9.5,12.0,12.5,10.0
538,5.0,7.0,9.5,14.5,12.0,7.0,11.5,12.5,13.5,11.0
539,4.5,7.5,7.5,15.5,13.0,8.0,11.0,13.0,13.0,10.5
540,-0.5,1.0,3.0,9.5,8.0,2.5,5.5,9.5,10.0,7.0
541,4.0,6.0,9.0,15.0,13.0,8.5,11.0,13.5,13.5,11.5
542,5.5,7.5,10.0,16.5,14.0,10.0,12.0,15.0,15.0,12.5
543,5.0,7.5,8.5,16.0,13.0,8.0,11.0,13.5,14.0,11.5
544,5.5,7.0,10.5,17.5,13.0,9.0,11.0,14.5,14.0,12.5
545,4.5,7.0,9.5,16.5,14.0,9.0,12.0,14.5,14.5,12.0
546,5.0,7.5,9.0,16.5,13.5,8.5,11.0,14.5,15.5,12.0
547,5.0,7.5,9.0,16.5,14.0,9.0,11.5,15.0,15.0,12.0
548,5.5,8.0,10.5,17.5,14.0,9.5,12.0,14.5,15.0,12.0
549,6.5,9.5,11.0,17.5,15.5,10.5,13.5,16.0,16.5,13.5
550,3.0,4.0,7.5,14.0,11.5,6.5,10.0,12.5,12.5,9.5
551,3.0,4.5,7.0,13.5,11.5,5.5,10.5,11.5,12.0,9.5
552,4.5,7.0,8.5,15.5,13.5,8.0,12.0,13.5,15.0,12.5
553,3.5,6.0,7.0,15.0,12.0,6.5,10.5,12.0,13.0,10.5
554,4.5,6.5,9.0,16.0,13.0,8.0,11.0,13.5,14.0,11.0
555,5.0,8.5,10.5,17.0,15.5,8.5,13.0,15.0,18.0,13.0
556,6.0,8.5,10.0,17.5,14.5,8.5,12.5,15.0,16.0,13.0
557,3.0,6.0,7.5,15.0,12.5,7.0,10.0,13.0,13.5,11.0
558,3.5,7.5,8.0,15.0,12.5,6.5,10.5,12.5,15.0,11.5
559,5.5,8.5,10.5,17.5,15.0,9.5,13.0,15.0,15.5,12.5
560,3.5,5.0,7.5,15.0,11.5,6.0,10.0,12.0,11.5,9.5
561,2.0,5.0,6.5,13.0,11.0,5.0,9.0,11.0,12.0,10.5
562,6.0,7.5,10.0,17.0,14.0,9.5,12.0,14.0,15.5,12.5
563,3.0,5.5,6.5,14.5,11.5,6.0,9.0,11.0,12.0,9.5
564,3.0,5.0,7.0,14.0,10.5,5.5,9.0,11.5,11.5,9.0
565,3.5,6.0,8.0,15.5,12.0,7.0,10.5,12.0,12.5,10.0
566,4.0,7.0,8.0,15.5,12.0,7.0,11.0,12.5,14.0,10.5
567,3.5,6.5,6.5,14.5,11.5,6.0,9.5,12.0,14.0,10.5
568,6.5,9.5,11.0,18.5,15.0,9.5,13.0,14.5,16.0,13.0
569,4.5,7.0,8.5,16.0,13.0,7.5,11.0,13.0,13.0,10.5
570,0.0,1.5,3.5,11.0,8.5,2.5,5.5,9.5,9.5,6.5
571,-1.0,1.5,3.5,11.0,8.5,3.0,6.0,9.0,9.0,7.0
572,3.5,5.5,7.5,14.5,12.0,7.0,9.5,13.0,13.5,11.0
573,2.5,4.5,5.5,13.5,11.0,4.5,8.0,11.0,11.5,9.0
574,4.5,6.0,8.5,15.0,12.5,7.5,10.0,14.0,14.0,11.0
575,0.5,2.5,4.5,12.0,9.5,3.5,6.5,9.5,10.5,7.5
576,1.0,4.5,4.5,11.0,10.0,2.0,7.0,8.5,11.0,9.5
577,2.0,5.0,6.0,13.5,10.5,5.5,8.0,11.5,12.5,10.0
578,4.0,7.0,8.5,16.0,13.0,7.0,10.0,13.0,13.5,11.0
579,3.0,6.5,7.5,14.5,12.5,6.5,10.0,12.5,13.5,10.5
580,4.0,6.5,8.5,15.5,13.0,7.0,11.0,13.0,13.5,10.5
581,3.0,5.5,8.0,14.5,12.0,6.0,10.0,12.0,12.5,10.5
582,5.0,8.5,10.0,16.5,14.5,8.5,12.5,15.0,16.0,13.0
583,3.5,6.5,8.0,15.5,12.5,6.5,10.0,12.0,13.0,10.5
584,3.5,5.5,8.5,15.0,11.5,6.5,9.0,11.5,12.0,10.0
585,2.5,6.0,7.5,14.0,12.0,5.5,9.5,11.5,13.0,10.5
586,7.0,9.5,11.0,18.0,15.0,9.0,12.5,15.0,16.0,13.5
587,4.5,7.0,8.5,16.0,13.0,7.5,10.5,13.0,14.0,11.5
588,5.0,9.0,9.5,16.0,12.5,8.0,12.0,13.0,15.0,12.0
589,4.5,8.0,9.5,16.0,13.0,8.5,11.5,13.5,14.0,11.0
590,3.5,5.5,8.0,14.0,12.0,6.5,10.0,12.5,12.5,9.0
591,3.5,6.5,8.0,14.5,13.0,7.5,11.0,13.0,13.5,11.0
592,3.0,5.0,6.5,13.5,11.5,6.5,9.0,11.0,11.5,9.0
593,2.5,5.5,6.5,13.5,11.5,6.0,9.0,11.0,11.0,8.5
594,3.5,6.0,7.0,13.0,11.5,5.5,9.0,12.5,13.5,10.0
595,2.0,5.0,6.5,13.5,11.5,6.0,9.5,11.5,11.5,8.5
596,4.5,7.5,8.5,15.5,13.0,8.0,11.0,13.0,14.0,10.0
597,2.5,6.0,6.5,14.0,12.0,6.0,9.5,12.0,12.5,9.0
598,3.0,6.5,8.0,14.5,12.0,7.0,10.5,12.0,13.0,9.0
599,1.0,4.5,6.0,13.0,10.5,6.0,9.0,10.5,11.5,7.0
600,-2.5,-1.0,1.5,7.0,5.0,-2.5,4.0,6.5,6.5,3.0
601,-1.0,1.5,4.5,10.0,8.0,2.5,7.0,9.0,8.0,7.5
602,0.5,4.0,5.0,11.5,10.0,4.5,8.0,10.5,11.0,9.0
603,-0.5,2.5,3.0,10.5,8.5,2.0,6.5,7.5,9.0,7.0
604,1.5,4.0,6.5,13.0,9.5,5.0,8.5,11.0,10.0,9.0
605,3.0,5.5,8.0,14.0,12.5,7.0,11.0,12.5,12.5,11.0
606,-0.5,3.0,5.0,12.0,8.5,1.5,8.0,10.0,12.0,8.0
607,4.5,7.0,8.5,15.5,13.0,7.5,12.0,14.0,14.5,11.5
608,3.5,7.0,8.5,15.0,12.5,7.5,11.5,12.5,13.5,11.0
609,5.0,8.0,9.0,15.0,13.0,8.0,11.5,13.5,14.5,11.5
610,1.0,3.0,6.5,12.0,9.5,4.0,8.5,11.0,10.5,9.0
611,-2.0,0.5,4.0,9.5,6.0,1.0,5.0,7.5,8.0,5.5
612,1.0,3.0,5.5,11.5,9.5,2.5,8.0,10.0,11.0,9.5
613,-1.0,1.5,3.5,10.5,7.5,2.0,6.0,8.0,7.5,6.5
614,-0.5,2.0,4.5,11.0,7.5,2.5,6.5,9.0,9.0,7.5
615,0.0,3.0,4.5,11.5,9.5,3.0,7.5,10.0,10.5,8.5
616,-0.5,3.0,4.5,11.0,8.5,2.0,7.0,9.0,11.5,8.5
617,1.0,3.5,4.5,12.0,9.0,4.0,7.5,10.0,10.5,8.5
618,3.0,7.0,9.0,15.0,12.5,7.0,12.5,14.0,14.5,12.5
619,2.5,4.0,7.5,14.0,11.0,6.5,10.5,12.0,11.5,9.5
620,0.0,1.5,4.0,11.0,8.5,4.0,7.5,10.5,9.5,7.5
621,-0.5,2.5,4.0,11.0,9.0,4.0,7.0,10.0,10.0,8.0
622,2.0,4.0,5.5,13.0,10.5,5.5,8.5,11.5,11.5,9.5
623,0.5,3.0,4.0,12.0,9.5,3.5,7.0,9.5,10.0,8.0
624,-2.0,0.5,2.5,9.5,7.0,1.0,5.0,8.0,8.0,6.5
625,1.5,1.0,4.0,9.5,7.5,3.0,7.5,7.5,8.5,10.0
626,7.0,11.5,8.5,15.5,13.5,9.0,17.5,13.5,15.5,15.0
627,2.5,5.0,5.5,13.5,11.0,5.5,9.5,11.5,13.0,10.0
